title,url,date,summary
Cyril Hanouna : sa nouvelle idée totalement dingue pour se payer la tête des députés LFI venus l’auditionner - VSD,https://vsd.fr/60340-cyril-hanouna-sa-nouvelle-idee-totalement-dingue-pour-se-payer-la-tete-des-deputes-lfi-venus-lauditionner/,2024-03-14T15:15:00+00:00,"Ce jeudi 14 mars, Cyril Hanouna était attendu à l'Assemblée nationale, aux côtés de son DG Lionel Eisenstein et de son avocat Stéphane Hasbanian. Pour amuser ses Fanzouzes, l'animateur-producteur est arrivé... en camion !"
"Miou-Miou, ce jour où son histoire avec Julien Clerc a pris fin - VSD",https://vsd.fr/60150-miou-miou-ce-jour-ou-son-histoire-avec-julien-clerc-a-pris-fin/,2024-03-14T17:00:00+00:00,"Ce jeudi 14 mars est rediffusé le téléfilm « Constance aux enfers » sur France 3, avec Miou-Miou dans le rôle titre. À cette occasion, retour sur son idylle avec Julien Clerc dans les années 1970."
"Nagui fait de rares confidences sur son fils Adrien, confronté au quotidien au harcèlement scolaire - VSD",https://vsd.fr/60295-nagui-fait-de-rares-confidences-sur-son-fils-adrien-confronte-au-quotidien-au-harcelement-scolaire/,2024-03-13T17:00:00+00:00,"Depuis près de vingt-cinq ans, Nagui file le parfait amour avec Mélanie Page. Papa de quatre enfants, dont une aînée issue d'une relation avec Marine Vignes, l'animateur fait très attention à son petit dernier, Adrien, à l'ère du numérique et de ses dangers."
"⁠Aya Nakamura : 63% ne veulent pas d'elle aux Jeux Olympiques, Florent Pagny se mêle à la polémique - VSD",https://vsd.fr/60299-⁠aya-nakamura-63-ne-veulent-pas-delle-aux-jeux-olympiques-florent-pagny-se-mele-a-la-polemique/,2024-03-13T17:40:00+00:00,"Alors que les rumeurs d'une possible prestation sur la scène des JO 2024 emballe le monde entier, Aya Nakamura se retrouve au cœur d'une nouvelle polémique, à la suite d'un sondage publié par l'institut d'études Odoxa."
"""La levrette"", Gérard Larcher interrogé sur Aya Nakamura, se lâche sur France 2 - VSD",https://vsd.fr/60304-la-levrette-gerard-larcher-interroge-sur-aya-nakamura-se-lache-sur-france-2/,2024-03-14T08:30:00+00:00,"Interrogé par Thomas Sotto sur Aya Nakurama, Gérard Larcher grince des dents. Son avis tranchant sur la récent polémique ne laisse aucun téléspectateur de ""Télématin"" indifférent !"
"Julie Zenatti et Patrick Fiori, le couple mythique de ""Notre Dame de Paris"" se reforme - VSD",https://vsd.fr/60303-julie-zenatti-et-patrick-fiori-le-couple-mythique-de-notre-dame-de-paris-se-reforme/,2024-03-14T09:30:00+00:00,"Les fans de ""Notre Dame de Paris"" sont sous le choc ! En effet, en découvrant le duo de Patrick Fiori et de Julie Zenatti, les souvenirs de leur romance remontent à la surface. On fait le point !"
C Jérôme : de quoi est-il mort ? - VSD,https://vsd.fr/60318-c-jerome-de-quoi-est-il-mort/,2024-03-14T10:30:00+00:00,24 ans déjà que C Jérôme n'est plus là pour illuminer le quotidien de ses fans ! Retour sur la carrière mais aussi les circonstances de la mort de ce chanteur au grand cœur.
« Le Juste Prix » de retour : la vérité sur l’absence de Vincent Lagaf’ - VSD,https://vsd.fr/60224-le-juste-prix-de-retour-la-verite-sur-labsence-de-vincent-lagaf/,2024-03-14T15:00:00+00:00,"Ce lundi 11 mars, « Le Juste Prix » faisait son grand retour avec Eric Antoine à la présentation en lieu et place de l’iconique Vincent Lagaf’. Une absence qui interroge."
Anne-Sophie Lapix face à Emmanuel Macron : cette séquence farfelue de l’interview fait grand bruit - VSD,https://vsd.fr/60351-anne-sophie-lapix-face-a-emmanuel-macron-cette-sequence-farfelue-de-linterview-fait-grand-bruit/,2024-03-15T09:30:00+00:00,"C'est l'évidence, cet entretien du président Emmanuel Macron accordé à Anne-Sophie Lapix va rester dans toutes les mémoires. On fait le point !"
Christian Quesada : l’animateur Jean-Luc Reichmann révèle ce que son entourage lui a reproché - VSD,https://vsd.fr/60352-christian-quesada-lanimateur-jean-luc-reichmann-revele-ce-que-son-entourage-lui-a-reproche/,2024-03-15T10:30:00+00:00,"Face à nos confrères de ""Closer"", Jean-Luc Reichmann tombe le masque. Pour la première fois, il évoque ses remords sur l'affaire Christian Quesada. On vous dit tout !"
La dentition de Loana s’invite à l’Assemblée nationale : Cyril Hanouna cash sur ses problèmes de santé - VSD,https://vsd.fr/60355-la-dentition-de-loana-sinvite-a-lassemblee-nationale-cyril-hanouna-cash-sur-ses-problemes-de-sante/,2024-03-15T11:30:00+00:00,"La venue de Cyril Hanouna à une commission fait le buzz. Et pour cause, interpellé par les députés sur le calvaire sanitaire de Loana, l'animateur de ""TPMP"" balance du lourd !"
Cyril Hanouna se voit demander son salaire à l’Assemblée nationale : un clash éclate en pleine commission - VSD,https://vsd.fr/60356-cyril-hanouna-se-voit-demander-son-salaire-a-lassemblee-nationale-un-clash-eclate-en-pleine-commission/,2024-03-15T12:30:00+00:00,"Rien ne va plus pour Cyril Hanouna ! Sommé de se justifier sur les couacs ainsi que son salaire, il ne va pas mâcher ses mots. On fait le point !"
Marcel Desailly : pourquoi la justice le contraint à un test de paternité - VSD,https://vsd.fr/60380-marcel-desailly-pourquoi-la-justice-le-contraint-a-un-test-de-paternite/,2024-03-15T14:15:00+00:00,"Marcel Desailly a des ennuis avec la justice. Comme le révèle ""Le Parisien"", le footballeur doit se soumettre à un test de paternité afin que soit établie sa paternité, dans un litige qui l'oppose à son ex."
"Un collaborateur de Stéphane Plaza le lâche après sa mise en examen : ""Ça n'aide vraiment pas"" - VSD",https://vsd.fr/60384-un-collaborateur-de-stephane-plaza-le-lache-apres-sa-mise-en-examen-ca-naide-vraiment-pas/,2024-03-15T15:20:00+00:00,"Mis en examen pour ""violences habituelles sur conjointes"", Stéphane Plaza encourt jusqu'à cinq ans de prison. Auprès du ""Parisien"", un collaborateur qui a gardé l'anonymat ne mâche pas ses mots."
"Florent Pagny, ce film aux 3 César dans lequel il a débuté - VSD",https://vsd.fr/60158-florent-pagny-ce-film-aux-3-cesar-dans-lequel-il-a-debute/,2024-03-15T17:00:00+00:00,"Ce vendredi 15 mars, France 3 diffuse le documentaire « Florent raconte Pagny », dans lequel le chanteur raconte les secrets de sa vie. À cette occasion, retour sur sa première carrière, celle d’acteur, et ce film qui a reçu dans 3 César dans lequel il s’est illustré."
"Polémique Aya Nakamura : Apolline de Malherbe met les pieds dans le plat face à Marion Maréchal, gros malaise en plateau - VSD",https://vsd.fr/60211-polemique-aya-nakamura-apolline-de-malherbe-met-les-pieds-dans-le-plat-face-a-marion-marechal-gros-malaise-en-plateau/,2024-03-12T10:00:00+00:00,Le choix d’Aya Nakamura pour chanter lors de la cérémonie d’ouverture des Jeux Olympiques ne passe pas pour certains. À commencer par Marion Maréchal Le Pen qui l’a bien fait savoir face à Apolline de Malherbe sur RMC et BFMTV.
"Gad Elmaleh sous le charme de Sophie Marceau ? ""moi je suis à fond"" - VSD",https://vsd.fr/60192-gad-elmaleh-sous-le-charme-de-sophie-marceau-moi-je-suis-a-fond/,2024-03-12T10:30:00+00:00,"Face aux chroniqueurs de C à vous, Gad Elmaleh brise le silence sur sa relation avec Sophie Marceau. S'agit-il d'amour ou d'amitié ? On vous dit tout !"
Macha Méril brise le silence sur sa tentative de FIV avec un célèbre acteur de 20 ans son cadet - VSD,https://vsd.fr/60213-macha-meril-brise-le-silence-sur-sa-tentative-de-fiv-avec-un-celebre-acteur-de-20-ans-son-cadet/,2024-03-12T11:00:00+00:00,"Pour la première fois, Macha Méril fait une confession glaçante aux journalistes de Nous Deux. Avec ce jeune comédien, elle ressent le désir d'avoir un bébé. Hélas, rien ne va se dérouler comme prévu..."
"Pierre Garnier (Star Academy) : le documentaire télé de la discorde, cette ancienne candidate à Miss France massacrée - VSD",https://vsd.fr/60220-pierre-garnier-star-academy-le-documentaire-tele-de-la-discorde-cette-ancienne-candidate-a-miss-france-massacree/,2024-03-12T00:00:00+00:00,"Plus ou moins deux mois après sa victoires, des journalistes font le portrait de Pierre Garnier. En coulisses, rien ne se passe comme prévu pour le gagnant de la ""Star Academy"". On fait le point !"
"""Je ne fais pas la bise aux gens que je connais pas"", Catherine Ringer se lâche chez Julia Vignali après son vent à Emmanuel Macron - VSD",https://vsd.fr/60189-je-ne-fais-pas-la-bise-aux-gens-que-je-connais-pas-catherine-ringer-se-lache-chez-julia-vignali-apres-son-vent-a-emmanuel-macron/,2024-03-12T09:00:00+00:00,"Invitée sur ""Europe 1"", Catherine Ringer se justifie à cette manière sur l'énorme vent mis à Emmanuel Macron. On fait le point !"
"« Son fric par contre n’a aucun défaut et aucune odeur ? », les fans de Serge Gainsbourg choqués par la dernière interview de son petit-fils, Ben Attal - VSD",https://vsd.fr/60199-son-fric-par-contre-na-aucun-defaut-et-aucune-odeur-les-fans-de-serge-gainsbourg-choques-par-la-derniere-interview-de-son-petit-fils-ben-attal/,2024-03-12T09:30:00+00:00,"À l’affiche du film « Les Rois de la piste » de Thierry Klifa, en salles ce mercredi 13 mars, Ben Attal a accordé une interview à nos confrères de « M le Monde » dans laquelle il n’épargne pas son grand-père, Serge Gainsbourg. Sur les réseaux sociaux, la polémique enfle."
Stéphane Plaza accusé de violences conjugales : l'animateur actuellement auditionné dans un commissariat parisien - VSD,https://vsd.fr/60234-stephane-plaza-accuse-de-violences-conjugales-lanimateur-actuellement-auditionne-dans-un-commissariat-parisien/,2024-03-12T14:20:00+00:00,"Visé par une information judiciaire depuis octobre 2023, ouverte à la suite d'accusations de ""violences physiques et psychologiques"" portées par trois ex-compagnes, Stéphane Plaza a été convoqué ce mardi 12 mars dans un commissariat parisien."
"Mort de Matthew Perry : ses quatre héritiers dévoilés, ils vont se partager 120 millions de dollars - VSD",https://vsd.fr/60238-mort-de-matthew-perry-ses-quatre-heritiers-devoiles-ils-vont-se-partager-120-millions-de-dollars/,2024-03-12T15:30:00+00:00,"Mort le 28 octobre 2023, Matthew Perry (""Friends"") laisse derrière lui une importante fortune, estimée à 120 millions de dollars. Selon ""Page Six"", la succession est en passe d'être finalisée, et ses quatre héritiers vont se partager le magot."
"""Mumu a souffert"" : les tendres confidences de Catherine Lara sur son histoire d'amour avec Muriel Robin - VSD",https://vsd.fr/60242-mumu-a-souffert-les-tendres-confidences-de-catherine-lara-sur-son-histoire-damour-avec-muriel-robin/,2024-03-12T16:00:00+00:00,"En couple durant les années 1990, Muriel Robin et Catherine Lara sont restées très amies. Dans une interview accordée à Nathalie Lévy sur Canal+, la septuagénaire a rendu un bel hommage à son ex-petite amie."
"Denise Fabre, invitée dans ""C à vous"", fait une révélation malaisante sur ses jumelles et Yves Mourousi - VSD",https://vsd.fr/60246-denise-fabre-invitee-dans-c-a-vous-fait-une-revelation-malaisante-sur-ses-jumelles-et-yves-mourousi/,2024-03-13T08:45:00+00:00,"En exclusivité pour les chroniqueurs de ""C à Vous"", l'ancienne speakerine Denise Fabre brise le silence sur les coulisses de son accouchement. On vous dit tout !"
"« Il a fait ça aussi avec Mbappé », Catherine Ringer en remet une couche sur son vent à Emmanuel Macron dans « Télématin » - VSD",https://vsd.fr/60260-il-a-fait-ca-aussi-avec-mbappe-catherine-ringer-en-remet-une-couche-sur-son-vent-a-emmanuel-macron-dans-telematin/,2024-03-13T09:41:04+00:00,"C’est un geste qui a fait jaser. Ce vendredi 8 mars, à l’occasion de la cérémonie de scellement de l’IVG dans la Constitution, la Catherine Ringer a esquivé une accolade d’Emmanuel Macron. Invitée sur le plateau de « Télématin », ce mercredi 13 mars, la chanteuse s’est expliquée."
Marie Portolano enceinte de son troisième enfant : heureuse en couple avec un des membres du Palmashow - VSD,https://vsd.fr/60247-marie-portolano-enceinte-de-son-troisieme-enfant-heureuse-en-couple-avec-un-des-membres-du-palmashow/,2024-03-13T11:00:00+00:00,"Avec l'arrivée de ce troisième enfant, Marie Portolano est plus épanouie que jamais ! Carrière, vie privée, tout lui réussit. On fait le point !"
Sophie Davant suppliée par Caroline Margeridon : pourquoi elle la veut sur TF1 - VSD,https://vsd.fr/60268-sophie-davant-suppliee-par-caroline-margeridon-pourquoi-elle-la-veut-sur-tf1/,2024-03-13T11:30:00+00:00,"Première candidate éliminée de cette nouvelle saison de « Danse avec les stars », Caroline Margeridon a accordé une interview à nos confrères de « Télé-Loisirs », dans laquelle elle révèle son rêve de voir Sophie Davant participer au programme."
« Star Academy » : les candidats implorent les fans de stopper définitivement les guéguerres - VSD,https://vsd.fr/60286-star-academy-les-candidats-implorent-les-fans-de-stopper-definitivement-les-gueguerres/,2024-03-13T14:31:28+00:00,"À l’occasion du lancement de la tournée « Star Academy », Julien et Axel se sont confiés à nos confrères de « Pure Charts ». Une interview au cours de laquelle les deux candidats se sont confiés sur les messages virulents qu’ils pouvaient recevoir sur les réseaux sociaux."
Vincent Bolloré auditionné à l'Assemblée nationale : quelle est l’immense fortune du patron de Cyril Hanouna ? - VSD,https://vsd.fr/60291-vincent-bollore-auditionne-a-lassemblee-nationale-quelle-est-limmense-fortune-du-patron-de-cyril-hanouna/,2024-03-13T16:15:00+00:00,"Vincent Bolloré est à la tête d'un véritable empire, estimé à plusieurs milliards de dollars. Ce mercredi 13 mars, l'homme d'affaires est auditionné par les Insoumis à l'Assemblée nationale."
"Gad Elmaleh alcoolique, les accusations de plagiat ont eu de lourdes répercussions : ""Depuis le 21 août 2021..."" - VSD",https://vsd.fr/60174-gad-elmaleh-alcoolique-les-accusations-de-plagiat-ont-eu-de-lourdes-repercussions-depuis-le-21-aout-2021/,2024-03-11T14:30:00+00:00,"De 2017 à 2019, Gad Elmaleh a été la cible de la chaîne YouTube ""CopyComic"", qui l'accusait d'avoir plagié de nombreux artistes francophones, américains et britanniques. Des accusations lourdes de conséquences pour l'humoriste, qui a sombré dans l'alcoolisme..."
"Benjamin Castaldi accusé de maltraitance avec son fils sous l'emprise de l’alcool : ""Je l'ai attrapé par le pied"" - VSD",https://vsd.fr/60180-benjamin-castaldi-accuse-de-maltraitance-avec-son-fils-sous-lemprise-de-lalcool-je-lai-attrape-par-le-pied/,2024-03-11T15:20:00+00:00,"Il y a quelques années, Benjamin Castaldi a été la cible d'une triste paparazzade, qui aurait pu avoir de lourdes répercussions dans sa vie professionnelle et personnelle. Accusé par la presse people d'avoir maltraité son fils sous l'emprise de l'alcool, il est revenu sur ce triste épisode chez Cyril Hanouna ce samedi."
"Ophélie Winter ""poignardée"" par Dominique Tapie : confidences choc de la veuve de Bernard Tapie - VSD",https://vsd.fr/60184-ophelie-winter-poignardee-par-dominique-tapie-confidences-choc-de-la-veuve-de-bernard-tapie/,2024-03-11T16:00:00+00:00,"Ce lundi 11 mars 2024, Dominique Tapie était reçue par Jordan de Luxe sur C8. La veuve de Bernard Tapie a révélé l'identité de sa rivale, qui a langoureusement embrassé son défunt époux contre son gré : Ophélie Winter."
"""Quelle époque"" : ""Une mise en scène"", comment la sœur de Xavier Dupont de Ligonnès vient de créer un tsunami médiatique - VSD",https://vsd.fr/60094-quelle-epoque-une-mise-en-scene-comment-la-soeur-de-xavier-dupont-de-ligonnes-vient-de-creer-un-tsunami-mediatique/,2024-03-10T09:33:21+00:00,"Ce samedi soir, Léa Salamé reçoit la soeur de Xavier Dupont dae Ligonnès dans ""Quelle Epoque"". C'est l'évidence, leur échange fait le buzz sur les réseaux sociaux !"
"""On ne t’a pas éduqué ?"", ""Retourne sous tes cocotiers !"", invitée de Cyril Hanouna, une célèbre Claudette se lâche - VSD",https://vsd.fr/60096-on-ne-ta-pas-eduque-retourne-sous-tes-cocotiers-invitee-de-cyril-hanouna-une-celebre-claudette-se-lache/,2024-03-10T10:30:00+00:00,"Invitées sur le plateau de ""Face à Hanouna"", deux anciennes Claudettes expliquent l'envers du décor. En coulisses, le chanteur Claude François fait vivre un enfer à ses collaborateurs !"
"Céline Dion, Jean-Jacques Goldman… tous réunis pour la première date de la tournée de la ""Star Academy"", Pierre et Héléna brillants - VSD",https://vsd.fr/60097-celine-dion-jean-jacques-goldman-tous-reunis-pour-la-premiere-date-de-la-tournee-de-la-star-academy-pierre-et-helena-brillants/,2024-03-10T11:30:00+00:00,"Quelques heures après le démarrage de la tournée de la ""Star Academy"", des images et des vidéos fuitent. On fait le point !"
"Patrick Fiori : la grosse boulette de Léa Salamé sur son héritage, les internautes la recadrent illico - VSD",https://vsd.fr/60095-patrick-fiori-la-grosse-boulette-de-lea-salame-sur-son-heritage-les-internautes-la-regardent-illico/,2024-03-10T12:30:00+00:00,"Invité sur le plateau de Léa Salamé pour faire la promotion de son nouvel album, Patrick Fiori ne sait pas encore que rien va se dérouler comme prévu !"
"""Ici c’est Paris, pas le marché de Bamako"", Amélie Oudéa-Castéra prend part à la polémique Aya Nakamura aux JO 2024 - VSD",https://vsd.fr/60119-ici-cest-paris-pas-le-marche-de-bamako-amelie-oudea-castera-prend-part-a-la-polemique-aya-nakamura-aux-jo-2024/,2024-03-11T08:45:00+00:00,"Sur Twitter, la ministre des sports Amélie Oudéa Castéra vole au secours d'Aya Nakamura. On fait le point !"
"Kate Middleton : sa dernière photo entourée de ses enfants retirée, la polémique enfle - VSD",https://vsd.fr/60130-kate-middleton-sa-derniere-photo-entouree-de-ses-enfants-retiree-la-polemique-enfle/,2024-03-11T09:15:00+00:00,"Ce dimanche 10 mars, le palais de Kensington a publié une photo de Kate Middleton avec ses trois enfants. Mais le cliché aurait été trafiqué. Face aux doutes, plusieurs agences de presse ont décidé de le retirer de leur banque d’images."
"""Ma femme m’a trouvé et ramené à la vie"", prison, drogues… Robert Downey Jr évoque ses enfers aux Oscars 2024 - VSD",https://vsd.fr/60120-ma-femme-ma-trouve-et-ramene-a-la-vie-prison-drogues-robert-downey-jr-evoque-ses-enfers-aux-oscars-2024/,2024-03-11T10:30:00+00:00,"Ravi d'avoir décroché l'Oscar du meilleur second rôle, Robert Downey Jr en profite pour rendre un hommage appuyé à la femme de sa vie. On vous dit tout !"
"« La grand-mère d’Édith Piaf était berbère et s’appelait Aïcha », polémique Aya Nakamura aux JO 2024, la nécessaire mise au point - VSD",https://vsd.fr/60139-la-grand-mere-dedith-piaf-etait-berbere-et-sappelait-aicha-polemique-aya-nakamura-aux-jo-2024-la-necessaire-mise-au-point/,2024-03-11T10:59:00+00:00,"Depuis qu’Emmanuel Macron lui a demandé de chanter une reprise d’Edith Piaf lors de la cérémonie d’ouverture des Jeux Olympiques, Aya Nakamura est la cible d’attaques racistes. Une vague de haines dont aurait également pu être victime la chanteuse de « La Vie en rose », elle-même ayant des origines d’Afrique du Nord."
"« Avec ta voix, tu ne pourras jamais faire de théâtre », cette remarque blessante qui a été un choc pour Alexandra Lamy - VSD",https://vsd.fr/60154-avec-ta-voix-tu-ne-pourras-jamais-faire-de-theatre-cette-remarque-blessante-qui-a-ete-un-choc-pour-alexandra-lamy/,2024-03-11T11:40:00+00:00,"À l’affiche du film « La Promesse verte » d’Édouard Bergeon, en salles le 27 mars, Alexandra Lamy a accordé une interview à nos confrères du magazine « Elle ». Au cours de cet entretien, la comédienne est notamment revenue sur une critique qui l’avait considérablement marquée."
"Tournée de la ""Star Academy"" : le baiser de Pierre à Héléna en plein concert - VSD",https://vsd.fr/60121-tournee-de-la-star-academy-le-baiser-de-pierre-a-helena-en-plein-concert/,2024-03-11T12:15:00+00:00,"La complicité entre le gagnant de la ""Star Academy"" Pierre Garnier et Héléna fait de nouveau jaser. Preuve étant, cette vidéo de la tournée vient de créer un tsunami médiatique. On fait le point !"
"""On pense à sa mère ?"", Jean-Luc Reichmann ""scandalisé"" par le traitement de l’affaire Bastien, candidat des ""12 coups de midi"" tabassé à mort - VSD",https://vsd.fr/60149-on-pense-a-sa-mere-jean-luc-reichmann-scandalise-par-le-traitement-de-laffaire-bastien-candidat-des-12-coups-de-midi-tabasse-a-mort/,2024-03-11T13:00:00+00:00,"Encore traumatisé par la tragédie, Jean-Luc Reichmann relaie l'appel de la mère de Bastien. On fait le point !"
"Charles Biétry atteint de la maladie de Charcot : il dévoile sa lente agonie et ne veut pas ""mal mourir"" - VSD",https://vsd.fr/60161-charles-bietry-atteint-de-la-maladie-de-charcot-il-devoile-sa-lente-agonie-et-ne-veut-pas-mal-mourir/,2024-03-11T13:45:00+00:00,"Le journaliste Charles Biétry se bat depuis plusieurs mois contre la maladie de Charcot. Ce lundi 11 mars 2024, le journaliste sportif a salué le projet de loi pour une fin de vie dans la dignité annoncé par Emmanuel Macron."
"Antoine Dupont : ce lien unique qui le lie désormais à Emma Stone, Léa Seydoux et Selena Gomez - VSD",https://vsd.fr/59994-antoine-dupont-ce-lien-unique-qui-le-lie-desormais-a-emma-stone-lea-seydoux-et-selena-gomez/,2024-03-07T13:20:00+00:00,"Antoine Dupont marche sur les plates bandes de Léa Seydoux et Selena Gomez. Dans une interview accordée ce jeudi 7 mars 2024 à Paris Match, le rugbyman le"
"Alexandra Lamy en rajoute une couche sur Anny Duperey : ""L'image, la com..."" - VSD",https://vsd.fr/59997-alexandra-lamy-en-rajoute-une-couche-sur-anny-duperey-limage-la-com/,2024-03-07T16:41:04+00:00,"Il y a quelques semaines, Alexandra Lamy s'en prenait publiquement à Anny Duperey à la suite des propos polémiques que cette dernière avait proférés sur RTL. Interrogée par ""Elle"" ce jeudi 7 mars 2024, l'artiste engagée a expliqué les coulisses de son coup de gueule."
"Isabelle Balkany annonce la fin de son amitié avec Anne Sinclair : ""Tu as oublié tes racines"" - VSD",https://vsd.fr/60001-isabelle-balkany-annonce-la-fin-de-son-amitie-avec-anne-sinclair-tu-as-oublie-tes-racines/,2024-03-07T17:50:00+00:00,"Dans une tribune qu'elle a publiée dans ""Le Point"", la journaliste Anne Sinclair appelle à un cessez-le-feu à Gaza, et condamne les agissements commis par Israël sur les Palestiniens. Un avis tranché, qui scelle son amitié avec Isabelle Balkany."
"""Elle pourrait être ma fille !"" Jean-Luc Reichmann sous le choc après un tâcle de son champion Emilien - VSD",https://vsd.fr/60005-elle-pourrait-etre-ma-fille-jean-luc-reichmann-sous-le-choc-apres-un-tacle-de-son-champion-emilien/,2024-03-08T08:45:00+00:00,"Entre Jean-Luc Reichmann et Emilien, rien ne va plus ! En effet, quand il entend cette boutade, l'animateur de ""Les 12 coups de midi"" hallucine. On vous dit tout !"
"« Je ne veux pas leur transmettre mes casseroles », Leïla Bekhti se confie avec pudeur sur sa relation avec ses 4 enfants - VSD",https://vsd.fr/60021-je-ne-veux-pas-leur-transmettre-mes-casseroles-leila-bekhti-se-confie-avec-pudeur-sur-sa-relation-avec-ses-4-enfants/,2024-03-08T09:15:00+00:00,"À l’affiche de « La Nouvelle Femme » de Léa Todorov, en salles le 13 mars, Leïla Bekhti reste discrète sur sa vie de famille. À l’occasion d’une interview dans « Madame Figaro », l’actrice s’est confiée sur sa relation avec ses quatre enfants."
Polémique Aya Nakamura aux JO de Paris 2024 : Isabelle Boulay vole à son secours - VSD,https://vsd.fr/60006-polemique-aya-nakamura-aux-jo-de-paris-2024-isabelle-boulay-vole-a-son-secours/,2024-03-08T10:00:00+00:00,"Invitée sur le plateau de Bruce Toussaint, Isabelle Boulay donne son avis sur l'affaire Aya Nakamura. On fait le point !"
"« C’est comme si on n’avait rien fait du tout », Caroline Margeridon sévèrement recadrée par son partenaire de « Danse avec les stars » - VSD",https://vsd.fr/60025-cest-comme-si-on-navait-rien-fait-du-tout-caroline-margeridon-severement-recadree-par-son-partenaire-de-danse-avec-les-stars/,2024-03-08T10:30:00+00:00,"La compétition fait rage dans « Danse avec les stars ». Dans le bas du classement avec sa première prestation, Caroline Margeridon peine à suivre la cadence. Son comportement commence sérieusement à agacer son partenaire, Christian Millette."
"« Qu’elle retourne dans le pré », Cyril Hanouna fracasse Karine Le Marchand, mais que s’est-il passé ? - VSD",https://vsd.fr/60054-quelle-retourne-dans-le-pre-cyril-hanouna-fracasse-karine-le-marchand-mais-que-sest-il-passe/,2024-03-08T10:59:00+00:00,"Ce jeudi 7 mars, Cyril Hanouna s’en est de nouveau pris à Karine Le Marchand sur le plateau de « Touche pas à mon poste ». Et il n’y est pas allé de main morte."
"Tiphaine Auzière répond sans détour à ceux qui se moquent de sa mère, Brigitte Macron, sur son âge - VSD",https://vsd.fr/60050-tiphaine-auziere-repond-sans-detour-a-ceux-qui-se-moquent-de-sa-mere-brigitte-macron-sur-son-age/,2024-03-08T12:00:00+00:00,"Invitée à la matinale de Léa Salamé sur ""France Inter"", la fille de Brigitte Macron met les détracteurs de sa mère face à leurs contradictions. On vous dit tout !"
"""Je trouve ça dégradant"", Patrick Bruel évoque comme rarement, sa nouvelle chérie - VSD",https://vsd.fr/60007-je-trouve-ca-degradant-patrick-bruel-evoque-comme-rarement-sa-nouvelle-cherie/,2024-03-08T13:00:00+00:00,"Dans les colonnes de ""Paris-Match"", le chanteur Patrick Bruel fait une confession étonnante sur sa chérie. On fait le point !"
"Marie Portolano a eu pitié de Pierre Ménès, elle révèle pourquoi elle ne l'a pas attaqué en justice : ""Il luttait pour sa vie"" - VSD",https://vsd.fr/60066-marie-portolano-a-eu-pitie-de-pierre-menes-elle-revele-pourquoi-elle-ne-la-pas-attaque-en-justice-il-luttait-pour-sa-vie/,2024-03-08T14:30:00+00:00,"En pleine promotion de son roman ""Je suis la femme du plateau"" publié aux éditions Stock, Marie Portolano a révélé au ""Parisien"" les raisons qui l'ont conduite à ne pas attaquer Pierre Ménès en justice."
"""Star Academy"" : l’une des plus célèbres candidates s’en prend à Emmanuel Macron - VSD",https://vsd.fr/60074-star-academy-lune-des-plus-celebres-candidates-sen-prend-a-emmanuel-macron/,2024-03-09T08:00:00+00:00,"En pleine promotion de son dernier opus, cette ancienne élève de la ""Star Academy"" va interpeller Emmanuel Macron sur un sujet de société fragile. On fait le point !"
"Emmanuel Macron brise enfin le silence sur les théories conspirationnistes visant son épouse, Brigitte - VSD",https://vsd.fr/60076-emmanuel-macron-brise-enfin-le-silence-sur-les-theories-conspirationnistes-visant-son-epouse-brigitte/,2024-03-09T09:00:00+00:00,"Cette quetion d'un journaliste de TF1 à Emmanuel Macron fait le buzz sur les réseaux sociaux. Pour la première fois, il s'exprime avec véhémence sur les fake news sur son épouse. On fait le point !"
"""Danse avec les stars"" : James Denton, guérit, finit par danser… et décevoir les fans de l’émission - VSD",https://vsd.fr/60075-danse-avec-les-stars-james-denton-guerit-finit-par-danser-et-decevoir-les-fans-de-lemission/,2024-03-09T10:00:00+00:00,"Ce vendredi 8 mars, James Denton foule pour la première fois le parquet de ""Danse avec les stars"". Or, rien ne va se dérouler comme prévu. On fait le point !"
"""Danse avec les stars"" : Caroline Margeridon atomise le père de ses enfants en plein prime - VSD",https://vsd.fr/60089-danse-avec-les-stars-caroline-margeridon-atomise-le-pere-de-ses-enfants-en-plein-prime/,2024-03-09T12:30:00+00:00,"Pour Caroline Margeridon, rien ne se déroule comme prévu sur le parquet de ""Danse avec les stars"" ! Pour la première fois, elle va se confier sur l'attitude du père de ses enfants."
"""Il va mettre sa Viêt-cong sur des skis"", Michel Sardou toujours au plus mal après son dérapage sur Jade, la fille de Johnny Hallyday - VSD",https://vsd.fr/59872-il-va-mettre-sa-viet-cong-sur-des-skis-michel-sardou-toujours-au-plus-mal-apres-son-derapage-sur-jade-la-fille-de-johnny-hallyday/,2024-03-06T09:55:00+00:00,"Ce matin, sur ""RTL"", Anthony Martin montre aux auditeurs une étrange facette de Michel Sardou. On fait le point !"
Pierre Palmade : sa mère et sa sœur sortent enfin du silence et n’écartent aucun sujet - VSD,https://vsd.fr/59881-pierre-palmade-sa-mere-et-sa-soeur-sortent-enfin-du-silence-et-necartent-aucun-sujet/,2024-03-06T12:30:00+00:00,"Relayé par nos confrères du journal ""Le Parisien"", le témoignage de la famille de Pierre Palmade ne laisse aucun fan indifférent. On fait le point !"
